"id_produit","nom_produit","categorie","sous_categorie","prix_da","description_courte","statut_stock","produit_alternatif_id","marge_estimee_pct","delai_reappro_jours"
"SKU-32107","Cadre appareillage externe quadrant DIAA","Électricité","Electricité > Interrupteurs et prises > Encastré > DIAA > Acrylic","","Cadre externe Quadrant DIAA : léger (0,083 kg), élégant en noir ou doré, avec une garantie de 2 ans pour votre tranquillité d'esprit.","Disponible","","29","21"
"GCCH12ETC0100","Echangeur pour chauffe-eau à T° const WCT 12L","Sanitaire","Pièces de rechange pour S.A.V. > Pièces de rechange chauffe-eau à température constante","12450.0","Optimisez l'efficacité avec l'échangeur pour chauffe-eau WCT-12L à température constante.","Disponible","","29","29"
"GCCH00ETC0100","Electrode d’allumage pour chauffe-eau à T° const","Sanitaire","Pièces de rechange pour S.A.V. > Pièces de rechange chauffe-eau à température constante","870.0","Assurez un allumage fiable avec l'électrode pour chauffe-eau WCT-12L à température constante.","Rupture","WMS1B00C00","33","28"
"GCCH00ETC0200","Détecteur de flamme pour chauffe-eau à T° const","Sanitaire","Pièces de rechange pour S.A.V. > Pièces de rechange chauffe-eau à température constante","560.0","Assurez la sécurité de votre chauffe-eau avec le détecteur de flamme pour modèle WCT-12L à température constante.","Disponible","","30","29"
"GCCH00ETC0300","Bobine DC 24V pour chauffe-eau à T° const","Sanitaire","Pièces de rechange pour S.A.V. > Pièces de rechange chauffe-eau à température constante","540.0","Assurez un contrôle précis avec la bobine DC 24V pour chauffe-eau WCT-12L à température constante.","Disponible","","34","29"
"GCCH12ETC0600","Ventilateur 8W pour chauffe-eau à T° const WCT 12L","Sanitaire","Pièces de rechange pour S.A.V. > Pièces de rechange chauffe-eau à température constante","1940.0","Améliorez le refroidissement de votre chauffe-eau avec le ventilateur 8W pour modèle WCT-12L à température constante.","Disponible","","31","27"
"GCCH12ETC0700","Tube en silicone avec piège à condensat pour chauffe-eau à T° const","Sanitaire","Pièces de rechange pour S.A.V. > Pièces de rechange chauffe-eau à température constante","320.0","Évitez les obstructions avec le tube en silicone équipé d'un piège à condensat pour chauffe-eau WCT-12L à température constante.","Disponible","","32","30"
"GCCH00ETC0500","Bloc de gaz pour chauffe-eau à T° const","Sanitaire","Pièces de rechange pour S.A.V. > Pièces de rechange chauffe-eau à température constante","1740.0","Assurez une combustion propre et stable avec le bloc de gaz pour chauffe-eau WCT-12L à température constante.","Disponible","","32","31"
"GCCH16ETC0900","Carte de contrôle électronique pour chauffe-eau à T° const WCT 16L","Sanitaire","Pièces de rechange pour S.A.V. > Pièces de rechange chauffe-eau à température constante","3470.0","Optimisez la gestion de votre chauffe-eau avec la carte de contrôle électronique pour modèle WCT-16L à température constante.","Disponible","","33","28"
"GCCH00ETC0800","Capteur de débit pour chauffe-eau à T° const","Sanitaire","Pièces de rechange pour S.A.V. > Pièces de rechange chauffe-eau à température constante","700.0","Contrôlez précisément le débit d'eau avec le capteur de débit pour chauffe-eau WCT-12L à température constante.","Rupture","WDI04DS164","29","32"
"GCCH12ETC1000","Robinet avec filtre et soupape de décharge pour chauffe-eau à T° const","Sanitaire","Pièces de rechange pour S.A.V. > Pièces de rechange chauffe-eau à température constante","1550.0","Optimisez la qualité de votre eau avec le robinet équipé d'un filtre et d'une soupape de décharge pour chauffe-eau WCT-12L à température constante.","Disponible","","34","27"
"GCCH12ETC1100","Pressostat pour chauffe-eau à T° const","Sanitaire","Pièces de rechange pour S.A.V. > Pièces de rechange chauffe-eau à température constante","510.0","Assurez un fonctionnement sûr et efficace de votre chauffe-eau avec le pressostat pour modèle WCT-12L à température constante.","Disponible","","32","33"
"GCCH00ETC0900","Capteur de température ECS pour chauffe-eau à T° const","Sanitaire","Pièces de rechange pour S.A.V. > Pièces de rechange chauffe-eau à température constante","160.0","Surveillez la température de l'eau avec précision grâce au capteur ECS pour chauffe-eau WCT-12L à température constante.","Disponible","","34","30"
"GCCH00ETC1000","Thermocontact 80°C pour chauffe-eau à T° const","Sanitaire","Pièces de rechange pour S.A.V. > Pièces de rechange chauffe-eau à température constante","80.0","Assurez une régulation thermique précise avec le thermocontact 80°C pour chauffe-eau WCT-12L à température constante.","Disponible","","34","27"
"GCCH00ETC1100","Cable d’alimentation pour chauffe-eau à T° const","Sanitaire","Pièces de rechange pour S.A.V. > Pièces de rechange chauffe-eau à température constante","1300.0","Assurez une alimentation fiable à votre chauffe-eau avec le câble spécialement conçu pour le modèle WCT-12L à température constante","Disponible","","34","28"
"GCCH00ETC3300","Afficheur pour chauffe-eau à T° const","Sanitaire","Pièces de rechange pour S.A.V. > Pièces de rechange chauffe-eau à température constante","2370.0","Surveillez et contrôlez la température de votre chauffe-eau avec notre Afficheur pour Chauffe-eau à Température Constante WCT-12L. Facilité d'utilisation et performance accrue garanties.","Disponible","","35","27"
"SKU-32329","Panneau de verre pour chauffe-eau à T° const","Sanitaire","Pièces de rechange pour S.A.V. > Pièces de rechange chauffe-eau à température constante","","Protégez votre chauffe-eau WCT-12L avec ce panneau de verre résistant, assurant une température constante et une distribution uniforme de la chaleur.","Disponible","","32","31"
"GCCH12ETC0300","Brûleur pour chauffe-eau à T° const WCT 12L","Sanitaire","Pièces de rechange pour S.A.V. > Pièces de rechange chauffe-eau à température constante","1120.0","Brûleur pour Chauffe-eau à Température Constante, compatible avec le chauffe-eau WCT-12L, assure une eau chaude constante et une efficacité énergétique optimale.","Disponible","","35","31"
"GCH12RC512","Rallonge du conduit de fumée concentrique (50 cm) chauffe-eau 12L","Sanitaire","Pièces de rechange pour S.A.V. > Pièces de rechange chauffe-eau à température constante","1200.0","","Disponible","","34","33"
"WMS1B00C00","Mitigeur Lavabo Série 07","Sanitaire","Robinetterie sanitaire","2970.0","léger, en laiton, avec corps blanc et pingnée chromé pour une salle de bain moderne et fonctionnelle.","Disponible","","31","27"
"WMS2B00C00","Mitigeur Cuisine Série 07","Sanitaire","Robinetterie sanitaire","3585.0","léger, en laiton, corps blanc et pingnée chromé pour une esthétique moderne et un contrôle précis de l'eau.","Disponible","","32","32"
"WMSBC00C00","Mitigeur Cuisine avec douchette Série 07","Sanitaire","Robinetterie sanitaire","4575.0","Design chromé élégant, douchette pratique, construction en laiton durable pour une expérience de cuisine optimale.","Disponible","","35","29"
"WMS5B00C00","Mitigeur Bain Douche Série 07","Sanitaire","Robinetterie sanitaire","5460.0","design raffiné, construction en laiton durable, parfait pour une expérience de bain-douche luxueuse.","Disponible","","30","31"
"WMS4B00C00","Mitigeur Douche Série 07","Sanitaire","Robinetterie sanitaire","3970.0","design épuré, construction en laiton durable, parfait pour une expérience de douche luxueuse.","Disponible","","30","31"
"WMS7B00C00","Mitigeur Bidet Série 07","Sanitaire","Robinetterie sanitaire","2970.0","design élégant, construction en laiton durable, parfait pour une hygiène personnelle optimale.","Disponible","","29","30"
"WRS8B00C00","Robinet Ablution Série 07","Sanitaire","Robinetterie sanitaire","3970.0","élégance et performance réunies. Léger (0,6 kg), en laiton durable, avec un design blanc et chromé.","Disponible","","33","30"
"WMSAB00C00","Mitigeur Cuisine à bec long Série 07","Sanitaire","Robinetterie sanitaire","3310.0","léger et durable, en laiton avec un corps blanc et une finition chromée, idéal pour une utilisation quotidienne en cuisine.","Disponible","","31","31"
"GCCD004837500","Robinet de remplissage","Sanitaire","Pièces de rechange pour S.A.V. > Pièces de rechange Chaudières","810.0","","Disponible","","31","33"
"GCCD00H481100","Panneau de commande avec boutons de contrôle M","Sanitaire","Pièces de rechange pour S.A.V. > Pièces de rechange Chaudières","6620.0","","Disponible","","32","28"
"GCCD004834400","Panneau de commande avec boutons de contrôle L","Sanitaire","Pièces de rechange pour S.A.V. > Pièces de rechange Chaudières","6620.0","","Disponible","","32","32"
"SKU-33466","Rallonge 100mm pour porte de 730/830mm","Menuiserie","Portes > Accessoires Portes","3300.0","","Disponible","","33","43"
"SKU-33800","PORTE DE CHAMBRE EN MDF ZECAR","Menuiserie","Portes","","","Disponible","","34","46"
"SKU-33808","Baguette de vitre","Menuiserie","Portes > Accessoires Portes","450.0","","Disponible","","32","47"
"SKU-33809","Serrure à canon","Menuiserie","Portes > Accessoires Portes","1500.0","","Disponible","","32","44"
"SKU-33810","Cadre De Porte MDF","Menuiserie","Portes > Accessoires Portes","10900.0","[contact-form][contact-field label=""Nom"" type=""name""  required=""true"" /][contact-field label=""E-mail"" type=""email"" required=""true"" /][contact-field label=""Site web"" type=""url"" /][contact-field label=""","Disponible","","37","42"
"SKU-33811","Rallonges 6","Menuiserie","Portes > Accessoires Portes","1900.0","","Disponible","","32","47"
"SKU-33812","Poignée avec clé","Menuiserie","Portes > Accessoires Portes","2500.0","","Disponible","","36","42"
"SKU-33813","Cadre de porte","Menuiserie","Portes","","","Disponible","","33","45"
"SKU-33814","Ouvrant de porte","Menuiserie","Portes","","","Disponible","","34","46"
"SKU-33869","PORTE PLEINE EN MDF NID ABEILLE 730mm AVEC CADRE EN WPC140mm","Menuiserie","Portes","","","Disponible","","35","44"
"SKU-33870","PORTE PLEINE EN MDF NID ABEILLE 730mm AVEC CADRE EN WPC110mm","Menuiserie","Portes","","","Disponible","","36","47"
"SKU-33871","PORTE PLEINE EN MDF NID ABEILLE 730mm AVEC CADRE EN BOIS LATTE","Menuiserie","Portes","","","Disponible","","32","43"
"SKU-33872","PORTE PLEINE EN MDF AGGLOMERE TUBULAIRE 730mm AVEC CADRE EN WPC140mm","Menuiserie","Portes","","","Disponible","","34","45"
"SKU-33873","PORTE PLEINE EN MDF AGGLOMERE TUBULAIRE 730mm AVEC CADRE EN WPC110mm","Menuiserie","Portes","","","Disponible","","33","42"
"SKU-33874","PORTE PLEINE EN MDF AGGLOMERE TUBULAIRE 730mm AVEC CADRE EN BOIS LATTE","Menuiserie","Portes","","","Disponible","","35","47"
"SKU-33875","PORTE PLEINE EN MDF NID ABEILLE 830mm AVEC CADRE EN WPC140mm","Menuiserie","Portes","","","Disponible","","33","46"
"SKU-33876","PORTE PLEINE EN MDF NID ABEILLE 830mm AVEC CADRE EN WPC110mm","Menuiserie","Portes","","","Disponible","","37","44"
"SKU-33877","PORTE PLEINE EN MDF NID ABEILLE 830mm AVEC CADRE EN BOIS LATTE","Menuiserie","Portes","","","Disponible","","37","43"
"SKU-33878","PORTE PLEINE EN MDF AGGLOMERE TUBULAIRE 830mm AVEC CADRE EN WPC140mm","Menuiserie","Portes","","","Disponible","","38","45"
"SKU-33879","PORTE PLEINE EN MDF AGGLOMERE TUBULAIRE 830mm AVEC CADRE EN WPC110mm","Menuiserie","Portes","","","Disponible","","32","48"
"SKU-33880","PORTE PLEINE EN MDF AGGLOMERE TUBULAIRE 830mm AVEC CADRE EN BOIS LATTE","Menuiserie","Portes","","","Disponible","","33","45"
"SKU-33881","PORTE PLEINE EN MDF NID ABEILLE 900mm AVEC CADRE EN WPC140mm","Menuiserie","Portes","","","Disponible","","35","43"
"SKU-33882","PORTE PLEINE EN MDF NID ABEILLE 900mm AVEC CADRE EN WPC110mm","Menuiserie","Portes","","","Disponible","","35","48"
"SKU-33883","PORTE PLEINE EN MDF NID ABEILLE 900mm AVEC CADRE EN BOIS LATTE","Menuiserie","Portes","","","Disponible","","35","48"
"SKU-33884","PORTE PLEINE EN MDF AGGLOMERE TUBULAIRE 900mm AVEC CADRE EN WPC140mm","Menuiserie","Portes","","","Disponible","","34","47"
"SKU-33885","PORTE PLEINE EN MDF AGGLOMERE TUBULAIRE 900mm AVEC CADRE EN WPC110mm","Menuiserie","Portes","","","Disponible","","36","48"
"SKU-33886","PORTE PLEINE EN MDF AGGLOMERE TUBULAIRE 900mm AVEC CADRE EN BOIS LATTE","Menuiserie","Portes","","","Disponible","","34","43"
"SKU-33887","PORTE VITREE 1/3 EN MDF NID ABEILLE 730mm AVEC CADRE EN WPC110mm","Menuiserie","Portes","","","Disponible","","32","47"
"SKU-33888","PORTE VITREE 1/3 EN MDF NID ABEILLE 730mm AVEC CADRE EN WPC140mm","Menuiserie","Portes","","","Disponible","","34","47"
"SKU-34873","PORTE VITREE 1/3 EN MDF NID ABEILLE 730mm AVEC CADRE EN BOIS LATTE","Menuiserie","Portes","","","Disponible","","38","45"
"SKU-34874","PORTE VITREE 1/3 EN MDF AGGLOMERE TUBULAIRE 730mm AVEC CADRE EN WPC110mm","Menuiserie","Portes","","","Disponible","","36","48"
"SKU-34875","PORTE VITREE 1/3 EN MDF AGGLOMERE TUBULAIRE 730mm AVEC CADRE EN WPC140mm","Menuiserie","Portes","","","Disponible","","33","46"
"SKU-34876","PORTE VITREE 1/3 EN MDF AGGLOMERE TUBULAIRE 730mm AVEC CADRE EN BOIS LATTE","Menuiserie","Portes","","","Disponible","","32","43"
"SKU-34877","PORTE VITREE 1/3 EN MDF NID ABEILLE 830mm AVEC CADRE EN WPC110mm","Menuiserie","Portes","","","Disponible","","34","42"
"SKU-34878","PORTE VITREE 1/3 EN MDF NID ABEILLE 830mm AVEC CADRE EN WPC140mm","Menuiserie","Portes","","","Disponible","","32","46"
"SKU-34879","PORTE VITREE 1/3 EN MDF NID ABEILLE 830mm AVEC CADRE EN BOIS LATTE","Menuiserie","Portes","","","Disponible","","38","45"
"SKU-34880","PORTE VITREE 1/3 EN MDF AGGLOMERE TUBULAIRE 830mm AVEC CADRE EN WPC110mm","Menuiserie","Portes","","","Disponible","","34","45"
"SKU-34881","PORTE VITREE 1/3 EN MDF AGGLOMERE TUBULAIRE 830mm AVEC CADRE EN WPC140mm","Menuiserie","Portes","","","Disponible","","37","42"
"SKU-34882","PORTE VITREE 1/3 EN MDF AGGLOMERE TUBULAIRE 830mm AVEC CADRE EN BOIS LATTE","Menuiserie","Portes","","","Disponible","","34","44"
"SKU-34883","PORTE VITREE 1/3 EN MDF NID ABEILLE 900mm AVEC CADRE EN WPC110mm","Menuiserie","Portes","","","Disponible","","38","46"
"SKU-34884","PORTE VITREE 1/3 EN MDF NID ABEILLE 900mm AVEC CADRE EN WPC140mm","Menuiserie","Portes","","","Disponible","","36","46"
"SKU-34885","PORTE VITREE 1/3 EN MDF NID ABEILLE 900mm AVEC CADRE EN BOIS LATTE","Menuiserie","Portes","","","Disponible","","35","42"
"SKU-34886","PORTE VITREE 1/3 EN MDF AGGLOMERE TUBULAIRE 900mm AVEC CADRE EN WPC110mm","Menuiserie","Portes","","","Disponible","","33","44"
"SKU-34887","PORTE VITREE 1/3 EN MDF AGGLOMERE TUBULAIRE 900mm AVEC CADRE EN WPC140mm","Menuiserie","Portes","","","Disponible","","36","45"
"SKU-34888","PORTE VITREE 1/3 EN MDF AGGLOMERE TUBULAIRE 900mm AVEC CADRE EN BOIS LATTE","Menuiserie","Portes","","","Disponible","","37","47"
"SKU-34889","PORTE VITREE 1/2 EN MDF AGGLOMERE TUBULAIRE 730mm AVEC CADRE EN WPC110mm","Menuiserie","Portes","","","Disponible","","36","43"
"SKU-34890","PORTE VITREE 1/2 EN MDF AGGLOMERE TUBULAIRE 730mm AVEC CADRE EN WPC140mm","Menuiserie","Portes","","","Disponible","","37","46"
"SKU-34891","PORTE VITREE 1/2 EN MDF AGGLOMERE TUBULAIRE 730mm AVEC CADRE EN BOIS LATTE","Menuiserie","Portes","","","Disponible","","38","44"
"SKU-34892","PORTE VITREE 1/2 EN MDF NID ABEILLE 730mm AVEC CADRE EN WPC110mm","Menuiserie","Portes","","","Disponible","","33","43"
"SKU-34893","PORTE VITREE 1/2 EN MDF NID ABEILLE 730mm AVEC CADRE EN WPC140mm","Menuiserie","Portes","","","Disponible","","33","43"
"SKU-34894","PORTE VITREE 1/2 EN MDF NID ABEILLE 730mm AVEC CADRE EN BOIS LATTE","Menuiserie","Portes","","","Disponible","","33","45"
"SKU-34895","PORTE VITREE 1/2 EN MDF AGGLOMERE TUBULAIRE 830mm AVEC CADRE EN WPC110mm","Menuiserie","Portes","","","Disponible","","36","48"
"SKU-34896","PORTE VITREE 1/2 EN MDF AGGLOMERE TUBULAIRE 830mm AVEC CADRE EN WPC140mm","Menuiserie","Portes","","","Disponible","","32","48"
"SKU-34897","PORTE VITREE 1/2 EN MDF AGGLOMERE TUBULAIRE 830mm AVEC CADRE EN BOIS LATTE","Menuiserie","Portes","","","Disponible","","36","43"
"SKU-34898","PORTE VITREE 1/2 EN MDF NID ABEILLE 830mm AVEC CADRE EN WPC110mm","Menuiserie","Portes","","","Disponible","","34","46"
"SKU-34899","PORTE VITREE 1/2 EN MDF NID ABEILLE 830mm AVEC CADRE EN WPC140mm","Menuiserie","Portes","","","Disponible","","36","43"
"SKU-34900","PORTE VITREE 1/2 EN MDF NID ABEILLE 830mm AVEC CADRE EN BOIS LATTE","Menuiserie","Portes","","","Disponible","","38","48"
"SKU-34901","PORTE VITREE 1/2 EN MDF AGGLOMERE TUBULAIRE 900mm AVEC CADRE EN WPC110mm","Menuiserie","Portes","","","Disponible","","37","45"
"SKU-34902","PORTE VITREE 1/2 EN MDF AGGLOMERE TUBULAIRE 900mm AVEC CADRE EN WPC140mm","Menuiserie","Portes","","","Disponible","","35","42"
"SKU-34930","PORTE VITREE 1/2 EN MDF AGGLOMERE TUBULAIRE 900mm AVEC CADRE EN BOIS LATTE","Menuiserie","Portes","","","Disponible","","35","47"
"SKU-34931","PORTE VITREE 1/2 EN MDF NID ABEILLE 900mm AVEC CADRE EN WPC110mm","Menuiserie","Portes","","","Disponible","","37","44"
"SKU-34932","PORTE VITREE 1/2 EN MDF NID ABEILLE 900mm AVEC CADRE EN WPC140mm","Menuiserie","Portes","","","Disponible","","34","44"
"SKU-34933","PORTE VITREE 1/2 EN MDF NID ABEILLE 900mm AVEC CADRE EN BOIS LATTE","Menuiserie","Portes","","","Disponible","","38","48"
"SKU-34934","PORTE VITREE 1/1 EN MDF NID ABEILLE 730mm AVEC CADRE EN WPC110mm","Menuiserie","Portes","","","Disponible","","38","43"
"SKU-34935","PORTE VITREE 1/1 EN MDF NID ABEILLE 730mm AVEC CADRE EN WPC140mm","Menuiserie","Portes","","","Disponible","","38","48"
"SKU-34936","PORTE VITREE 1/1 EN MDF NID ABEILLE 730mm AVEC CADRE EN BOIS LATTE","Menuiserie","Portes","","","Disponible","","36","46"
"SKU-34937","PORTE VITREE 1/1 EN MDF AGGLOMERE TUTBULAIRE 730mm AVEC CADRE EN WPC110mm","Menuiserie","Portes","","","Disponible","","35","48"
"SKU-34938","PORTE VITREE 1/1 EN MDF AGGLOMERE TUBULAIRE 730mm AVEC CADRE EN WPC140mm","Menuiserie","Portes","","","Disponible","","34","48"
"SKU-34939","PORTE VITREE 1/1 EN MDF AGGLOMERE TUBULAIRE 730mm AVEC CADRE EN BOIS LATTE","Menuiserie","Portes","","","Disponible","","36","46"
"SKU-34940","PORTE VITREE 1/1 EN MDF NID ABEILLE 830mm AVEC CADRE EN WPC110mm","Menuiserie","Portes","","","Disponible","","37","47"
"SKU-34941","PORTE VITREE 1/1 EN MDF NID ABEILLE 830mm AVEC CADRE EN WPC140mm","Menuiserie","Portes","","","Disponible","","33","46"
"SKU-34942","PORTE VITREE 1/1 EN MDF NID ABEILLE 830mm AVEC CADRE EN BOIS LATTE","Menuiserie","Portes","","","Disponible","","38","46"
"SKU-34943","PORTE VITREE 1/1 EN MDF AGGLOMERE TUTBULAIRE 830mm AVEC CADRE EN WPC110mm","Menuiserie","Portes","","","Disponible","","37","42"
"SKU-34944","PORTE VITREE 1/1 EN MDF AGGLOMERE TUBULAIRE 830mm AVEC CADRE EN WPC140mm","Menuiserie","Portes","","","Disponible","","32","47"
"SKU-34945","PORTE VITREE 1/1 EN MDF AGGLOMERE TUBULAIRE 830mm AVEC CADRE EN BOIS LATTE","Menuiserie","Portes","","","Disponible","","35","47"
"SKU-34946","PORTE VITREE 1/1 EN MDF NID ABEILLE 900mm AVEC CADRE EN WPC110mm","Menuiserie","Portes","","","Disponible","","34","44"
"SKU-34947","PORTE VITREE 1/1 EN MDF NID ABEILLE 900mm AVEC CADRE EN WPC140mm","Menuiserie","Portes","","","Disponible","","37","47"
"SKU-34948","PORTE VITREE 1/1 EN MDF NID ABEILLE 900mm AVEC CADRE EN BOIS LATTE","Menuiserie","Portes","","","Disponible","","34","47"
"SKU-34974","PORTE VITREE 1/1 EN MDF AGGLOMERE TUTBULAIRE 900mm AVEC CADRE EN WPC110mm","Menuiserie","Portes","","","Disponible","","32","46"
"SKU-35908","PORTE VITREE 1/1 EN MDF AGGLOMERE TUBULAIRE 900mm AVEC CADRE EN WPC140mm","Menuiserie","Portes","","","Disponible","","33","48"
"SKU-35909","PORTE VITREE 1/1 EN MDF AGGLOMERE TUBULAIRE 900mm AVEC CADRE EN BOIS LATTE","Menuiserie","Portes","","","Disponible","","35","47"
"SKU-35910","PORTE VITREE 1/1 EN MDF NID ABEILLE 1130mm AVEC CADRE EN WPC110mm","Menuiserie","Portes","","","Disponible","","34","46"
"SKU-35911","PORTE VITREE 1/1 EN MDF NID ABEILLE 1130mm AVEC CADRE EN WPC140mm","Menuiserie","Portes","","","Disponible","","34","47"
"SKU-35912","PORTE VITREE 1/1 EN MDF NID ABEILLE 1130mm AVEC CADRE EN BOIS LATTE","Menuiserie","Portes","","","Disponible","","34","43"
"SKU-35913","PORTE VITREE 1/1 EN MDF AGGLOMERE TUBULAIRE 1130mm AVEC CADRE EN WPC110mm","Menuiserie","Portes","","","Disponible","","36","46"
"SKU-35914","PORTE VITREE 1/1 EN MDF AGGLOMERE TUBULAIRE 1130mm AVEC CADRE EN WPC140mm","Menuiserie","Portes","","","Disponible","","35","46"
"SKU-35915","PORTE VITREE 1/1 EN MDF AGGLOMERE TUBULAIRE 1130mm AVEC CADRE EN BOIS LATTE","Menuiserie","Portes","","","Disponible","","36","46"
"SKU-35916","PORTE VITREE 1/1 EN MDF NID ABEILLE 1230mm AVEC CADRE EN WPC110mm","Menuiserie","Portes","","","Disponible","","32","48"
"SKU-35917","PORTE VITREE 1/1 EN MDF NID ABEILLE 1230mm AVEC CADRE EN WPC140mm","Menuiserie","Portes","","","Disponible","","34","48"
"SKU-35918","PORTE VITREE 1/1 EN MDF NID ABEILLE 1230mm AVEC CADRE EN BOIS LATTE","Menuiserie","Portes","","","Rupture","SKU-33811","34","44"
"SKU-35919","PORTE VITREE 1/1 EN MDF AGGLOMERE TUBULAIRE 1230mm AVEC CADRE EN WPC110mm","Menuiserie","Portes","","","Disponible","","32","42"
"SKU-35920","PORTE VITREE 1/1 EN MDF AGGLOMERE TUBULAIRE 1230mm AVEC CADRE EN WPC140mm","Menuiserie","Portes","","","Disponible","","34","48"
"SKU-35921","PORTE VITREE 1/1 EN MDF AGGLOMERE TUBULAIRE 1230mm AVEC CADRE EN BOIS LATTE","Menuiserie","Portes","","","Disponible","","32","48"
"SKU-35922","Poignée de Porte Intérieur Victoria à Clé","Menuiserie","Portes > Accessoires Portes","","","Disponible","","34","47"
"SKU-35937","Poignée de Porte Intérieur Victoria à Condamnation","Menuiserie","Portes > Accessoires Portes","","","Disponible","","32","47"
"SKU-35938","Poignée de Porte Intérieur Victoria à Canon","Menuiserie","Portes > Accessoires Portes","","","Disponible","","37","42"
"SKU-35939","Poignée de Porte Intérieur Bermuda à Clé","Menuiserie","Portes > Accessoires Portes","","","Disponible","","36","48"
"SKU-35940","Poignée de Porte Intérieur Bermuda à Condamnation","Menuiserie","Portes > Accessoires Portes","","","Disponible","","32","42"
"SKU-35941","Poignée de Porte Intérieur Bermuda à Canon","Menuiserie","Portes > Accessoires Portes","","","Disponible","","36","48"
"SKU-35942","Poignée de Porte Intérieur Alpha à Clé","Menuiserie","Portes > Accessoires Portes","","","Disponible","","33","46"
"SKU-35943","Poignée de Porte Intérieur Alpha à Condamnation","Menuiserie","Portes > Accessoires Portes","","","Disponible","","36","44"
"SKU-35944","Poignée de Porte Intérieur Alpha à Canon","Menuiserie","Portes > Accessoires Portes","","","Disponible","","36","48"
"SKU-35945","Poignée de Porte Intérieur Zafina Gris à Clé","Menuiserie","Portes > Accessoires Portes","","","Disponible","","37","48"
"SKU-35946","Poignée de Porte Intérieur Zafina Gris à Condamnation","Menuiserie","Portes > Accessoires Portes","","","Disponible","","33","42"
"SKU-35947","Poignée de Porte Intérieur Zafina Gris à Canon","Menuiserie","Portes > Accessoires Portes","","","Disponible","","32","46"
"SKU-35948","Poignée de Porte Intérieur Zafina Dorée à Clé","Menuiserie","Portes > Accessoires Portes","","","Disponible","","33","48"
"SKU-35949","Poignée de Porte Intérieur Zafina Dorée à Condamnation","Menuiserie","Portes > Accessoires Portes","","","Disponible","","32","42"
"SKU-35950","Poignée de Porte Intérieur Zafina Dorée à Canon","Menuiserie","Portes > Accessoires Portes","","","Rupture","SKU-34884","34","44"
"GCD0048323","Conduit de fumée concentrique (cheminée)","Sanitaire","Chauffage et régulation gaz > Chaudières","2650.0","","Disponible","","35","30"
"SKU-36421","Lampe Led T (lumière blanche)","Électricité","Electricité > Luminaire et éclairage LED > Ampoule LED Culot","","Lampe LED Sphérique, lumière blanche 6500 K, modèles T80 à T125, puissances de 20 W à 50 W, culot E27, garantie 3 ans.","Disponible","","31","21"
"GCH12CFC12","Conduit de fumée concentrique (cheminée) pour chauffe eau à T° C","Sanitaire","Chauffage et régulation gaz","1600.0","","Disponible","","31","30"
"GCCH00ETC0400","Joint pour ventilateur pour chauffe-eau à T° const","Sanitaire","Pièces de rechange pour S.A.V. > Pièces de rechange chauffe-eau à température constante","240.0","Brûleur pour Chauffe-eau à Température Constante, compatible avec le chauffe-eau WCT-12L, assure une eau chaude constante et une efficacité énergétique optimale.","Disponible","","29","33"
"GCCH12ETC0800","Condensateur pour chauffe-eau à T° const","Sanitaire","Pièces de rechange pour S.A.V. > Pièces de rechange chauffe-eau à température constante","450.0","Condensateur pour chauffe-eau à température constante. Pièce de remplacement fiable assurant un fonctionnement stable et sécurisé.","Disponible","","31","31"
"SKU-36627","Chauffe-eau à température constante WCT-16L (Gaz Naturel)","Sanitaire","Chauffage et régulation gaz","","\n 	 Chauffe-eau à température constante 16 litres \n","Disponible","","33","27"
"SKU-36632","Chauffe-eau à température constante XCT-12L (Gaz Butane)","Sanitaire","Chauffage et régulation gaz","","\n 	 Chauffe-eau à température constante 12 litres \n","Disponible","","33","32"
"SKU-36690","Cadre de porte en WPC 140 mm","Menuiserie","Portes > Accessoires Portes","","","Disponible","","33","44"
"SKU-36697","Rallonge 60mm","Menuiserie","Portes > Accessoires Portes","","","Disponible","","34","44"
"GCCH12ETC0900","Carte de contrôle électronique pour chauffe-eau à T° const WCT 12L","Sanitaire","Pièces de rechange pour S.A.V. > Pièces de rechange chauffe-eau à température constante","3470.0","Optimisez la gestion de votre chauffe-eau avec la carte de contrôle électronique pour modèle WCT-12L à température constante.","Disponible","","29","27"
"E201700008","Ruban LED 1 ligne 9W (lumière jaune)","Électricité","Electricité","150.0","Luminosité optimale, température de couleur de 3000K, garantie de 2 ans. Éclairez votre espace avec efficacité.","Disponible","","25","23"
"E201700007","Ruban LED 1 ligne 9W (lumière blanche)","Électricité","Electricité","150.0","Luminosité optimale, température de couleur de 6500K, garantie de 2 ans. Éclairez votre espace avec efficacité.","Disponible","","27","18"
"E201700000","Transformateur Ruban LED 8A 8mm","Électricité","Electricité","150.0","","Disponible","","28","20"
"E201700013","Ruban LED RGB 1 ligne 8W (Multi-couleurs)","Électricité","Electricité","170.0","Garantie de 2 ans. Éclairez votre espace avec efficacité.","Disponible","","31","21"
"GCH12RC112","Rallonge du conduit de fumée concentrique (1m) chauffe-eau 12L","Sanitaire","Pièces de rechange pour S.A.V. > Pièces de rechange chauffe-eau à température constante","1550.0","","Disponible","","33","32"
"GCD45SLT45","Chaudière SL-DT45","Sanitaire","Chauffage et régulation gaz > Chaudières","222000.0","","Disponible","","30","33"
